Features	Feature IDs	female (std)	male (std)	female (mean)	male (mean)
Bacteria,Verrucomicrobia,Opitutae,Cerasicoccales,Cerasicoccaceae	301880	0.0	9.41228943216e-07	0.0	6.20627986152e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	188574	0.00233617192142	0.00224164289088	0.00149552773124	0.00185813189694
Bacteria,Firmicutes,Clostridia,Clostridiales	4308154	1.89178906638e-06	0.0	1.22884905015e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	296424	2.16378041606e-06	0.0	1.40552641743e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	183467	0.0	1.95057939412e-06	0.0	1.28617396429e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	4383166	0.0	2.22944177014e-06	0.0	1.47005036981e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	344154	8.5798634591e-06	4.76170488237e-06	1.5249872431e-06	5.36749176249e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	165318	4.39357051929e-06	1.44861325318e-06	4.03911657653e-07	9.55187292647e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	146612	2.92595339746e-06	2.38139218859e-06	1.9006109704e-07	1.57024350865e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	173900	1.36188419567e-06	2.49525298344e-06	8.8463884796e-08	1.64532109346e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	3791955	1.77874472041e-06	0.0	1.15541885667e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	359158	7.22620524247e-06	8.19050146814e-06	9.80339022746e-07	1.2603254973e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas	228029	2.47452378568e-06	0.0	1.60737592665e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	4005150	0.0	1.97374263437e-06	0.0	1.30144735262e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	499109	4.7932107214e-05	0.000392164403167	1.52125208951e-05	4.65529618048e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	305247	8.6759071397e-06	2.39761648619e-05	1.10821722515e-06	3.85146637263e-06
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio	510683	0.0	8.06642108947e-06	0.0	5.31884055658e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus	805514	0.0	4.43388946088e-06	0.0	2.9236201317e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae	828284	0.0	3.27477061289e-06	0.0	2.15931979699e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	291781	4.037202082e-06	1.01875428662e-06	2.6224445589e-07	6.71746683788e-08
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium	656229	0.0	2.94644112949e-06	0.0	1.94282574679e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	355344	0.0	2.00007924592e-06	0.0	1.3188132e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae	292203	0.0	2.97151268431e-06	0.0	1.95935744048e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	306499	2.39979415885e-06	0.0	1.55883381771e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia	1681530	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	299267	0.000202389978733	0.00012565186936	4.74635724182e-05	2.3009254889e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	317847	0.0	2.78673123847e-06	0.0	1.83751616325e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	341035	0.0	4.07856130007e-06	0.0	2.68932368081e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	303444	1.84648031052e-06	2.49525298344e-06	1.19941785055e-07	1.64532109346e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	330193	0.0	1.7492433456e-06	0.0	1.15341690531e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	181240	1.40896233326e-06	0.0	9.15219384493e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328544	4.52622540557e-06	2.38173775611e-06	5.80895488697e-07	1.57047136913e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	327298	1.64143557636e-06	2.61075282329e-06	1.06622698309e-07	1.72147943254e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	272871	1.63529393901e-06	0.0	1.06223756093e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4360363	3.2228300844e-06	0.0	2.7693364653e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,melaninogenica	4428060	2.47291553916e-06	2.12509229129e-06	1.60633125827e-07	1.40124436104e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta	300563	0.0	2.46554759078e-06	0.0	1.62573393759e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	1033687	1.64172720197e-06	7.79041164851e-06	1.06641641428e-07	7.27954797145e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	149725	5.93861287559e-06	3.29725798485e-06	8.53391902746e-07	2.9406950526e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	268231	0.0	2.55786033612e-06	0.0	1.68660315931e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	289882	4.04919734378e-06	3.23355086253e-06	5.20310584196e-07	3.02151001921e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	188106	1.92327622621e-05	1.41408972017e-05	3.60164618654e-06	2.04366349871e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	156434	1.25486773608e-05	1.74408131316e-05	2.06934413019e-06	2.77677176793e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	178767	1.42129703857e-05	1.01288026878e-05	2.87424737353e-06	2.00220233235e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	4317038	0.0	2.68957809288e-06	0.0	1.77345527612e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	331902	2.29018735865e-06	0.0	1.48763655016e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella	521851	0.0	2.31203695053e-06	0.0	1.52451201895e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	308991	3.32557127764e-05	3.05708931724e-05	9.47604971016e-06	9.15965958306e-06
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas	670178	1.94427400156e-06	0.0	1.26294167912e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	530206	2.10906952977e-05	2.16147705561e-05	4.98892510659e-06	5.44058327319e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella,tannerae	4465204	0.0	1.91479573154e-06	0.0	1.26257891592e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	676638	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182122	2.27488400358e-06	2.38597911205e-06	1.47769595283e-07	1.57326803642e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	339730	4.44037627449e-06	6.20453860311e-06	4.47064022436e-07	5.49295250601e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	145883	7.44329794698e-05	5.21908654337e-05	2.62662958501e-05	1.68733795871e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2877094	1.91237144506e-06	0.0	1.2422187418e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	514533	8.52941772157e-06	1.81900011061e-05	1.69420201017e-06	4.80026798061e-06
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae	821464	1.80754215902e-05	9.81068293416e-06	1.62381342283e-06	1.3444737457e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	4476561	0.000307794624485	0.000241610617729	0.000116425153579	8.09405015766e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	141764	2.47452378568e-06	0.0	1.60737592665e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	4414044	0.000102448608149	9.59675692709e-05	5.00966921823e-05	6.13513871897e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	41729	0.0	2.44306929808e-06	0.0	1.6109121903e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia	818935	0.0	9.66623864399e-06	0.0	1.12504975346e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	318163	0.0	4.15575397184e-06	0.0	2.74022302127e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4387453	0.00111222543783	0.000763862499088	0.000441840196684	0.000204512716226
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter	635303	0.0	2.94644112949e-06	0.0	1.94282574679e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	732285	2.05440842933e-05	2.22387267877e-05	3.43581522496e-06	5.6095893117e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	311291	1.91310673324e-06	0.0	1.2426963628e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	295171	0.0	2.70030852824e-06	0.0	1.78053071567e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	518613	4.39226419035e-05	5.17215715787e-05	1.56661972364e-05	2.04146190824e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	29205	4.55050558081e-06	0.0	5.10777576185e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	152014	0.0	1.7328072542e-06	0.0	1.14257926758e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella	4459265	1.94427400156e-06	1.7328072542e-06	1.26294167912e-07	1.14257926758e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	273431	3.61730603173e-06	0.0	3.96103968279e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	178043	0.0	2.49525298344e-06	0.0	1.64532109346e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	197120	5.60284277833e-06	9.9550833343e-06	7.05916620849e-07	1.07068695127e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4459708	0.00067068417793	0.000368831271051	0.00015852706522	8.634823854e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	196296	3.2402666261e-05	4.40540347813e-05	4.32742500176e-06	7.33334202543e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	559848	5.15180022608e-06	0.0	6.4851594731e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	199215	1.28713991733e-05	1.80726704271e-05	2.5520565011e-06	5.0023799842e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	294708	1.36188419567e-06	2.98393788052e-06	8.8463884796e-08	1.96755037224e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales	3253723	0.0	2.68957809288e-06	0.0	1.77345527612e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	185840	0.0	2.96210382486e-06	0.0	2.67649236726e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri	38888	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4426266	2.17941301648e-05	2.47886287892e-05	7.00473808818e-06	8.55339939195e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	970805	1.14351561525e-05	6.28590923421e-06	1.51071899522e-06	5.87442211764e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	610754	0.0	4.9877969306e-06	0.0	4.50807749413e-07
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae	2985051	6.46648861407e-05	0.000107264610588	2.49263596362e-05	2.48285793021e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	179557	9.90182176174e-05	6.7263322019e-05	3.86991850422e-05	2.93973126596e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium	179551	6.02832281029e-06	7.81938341769e-06	7.52856728802e-07	9.6123201012e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	356564	2.64232237572e-06	2.65209457674e-06	1.71637282364e-07	1.7487393775e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	365492	1.31108553844e-05	1.47819288881e-05	2.84322584543e-06	3.30062883019e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	267626	0.0	2.25556056094e-06	0.0	1.48727259044e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	296165	2.47291553916e-06	5.04421829467e-06	1.60633125827e-07	4.61794376408e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	193359	1.47052655916e-06	0.0	9.55209646548e-08	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	835146	0.0	4.07856130007e-06	0.0	2.68932368081e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	192086	4.05169787676e-06	0.0	3.66501162e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae	572882	0.0	3.25916408098e-06	0.0	2.14902915459e-07
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae	572886	0.0	1.53487168016e-06	0.0	1.01206441507e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	188432	0.0	2.39914493869e-06	0.0	1.58194932542e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	186921	2.60896351976e-05	4.25367088338e-05	8.57249247322e-06	1.54569859026e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	509017	0.0	1.78306901812e-06	0.0	1.17572089327e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	345095	0.0	2.56305294738e-06	0.0	1.69002706578e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	41229	2.34638794399e-06	2.84555310537e-06	2.02612918002e-07	1.87630215369e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	2749126	3.83084556105e-05	3.11278192449e-05	9.27771982481e-06	5.94131677135e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter	317424	0.0	2.44306929808e-06	0.0	1.6109121903e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae	1121753	3.19307466461e-06	0.0	2.88279949812e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4379141	8.45376500886e-06	4.07856130007e-06	7.70862303199e-07	2.68932368081e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	319165	0.0	3.84459646975e-06	0.0	3.57533762435e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	4472482	1.41317949309e-06	0.0	9.1795872417e-08	0.0
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,muciniphila	966981	1.21521580759e-05	5.3344631433e-06	1.56382778115e-06	4.98273593151e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter	110814	2.65065982698e-06	0.0	1.7217885802e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta	212341	0.000822505759476	0.00178797601352	0.000251026088595	0.000680171030288
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BS11	302981	0.0	2.55786033612e-06	0.0	1.68660315931e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	309534	1.64143557636e-06	0.0	1.06622698309e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	288994	3.42586680543e-06	0.0	3.1526160777e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	4359797	0.000344614550723	0.000412301485926	0.000224436197813	0.000302773479233
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria	4447416	0.0	4.74768192715e-06	0.0	4.26591708239e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	199575	9.55916116483e-05	0.000702835857624	4.67304956315e-05	9.79960907874e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	198221	1.91632669084e-05	3.22300567226e-05	4.29899239419e-06	9.46428620226e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	555977	4.15520342762e-06	8.96636227956e-07	2.69909466967e-07	5.91224420454e-08
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	258849	0.0	1.91479573154e-06	0.0	1.26257891592e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,dentocariosa	4311939	5.9863297784e-06	3.43227735504e-06	9.42902344548e-07	2.26317666719e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	279431	5.81389872834e-06	2.78365915824e-06	7.30070393109e-07	1.83549049354e-07
Bacteria,Firmicutes,Bacilli,Bacillales	594063	4.36523496813e-06	0.0	2.83552481595e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	653954	2.7737586517e-06	1.95057939412e-06	1.80174985946e-07	1.28617396429e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus	334656	0.0	2.31203695053e-06	0.0	1.52451201895e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328429	1.64143557636e-06	0.0	1.06622698309e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae	1058950	0.0	2.7915894739e-06	0.0	1.84071958883e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas	4467035	5.42488217825e-06	6.89083850934e-06	6.78903523634e-07	6.33711053711e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales	4434773	2.46284083756e-06	2.98393788052e-06	1.59978703635e-07	1.96755037224e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	574038	4.11378487267e-06	6.90550786467e-06	4.6032373258e-07	7.78473337924e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	322137	0.0	2.39914493869e-06	0.0	1.58194932542e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2066056	0.000499741610044	0.000281000139176	0.000130779802876	5.73349548642e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	177702	1.22921342368e-05	1.96177940575e-05	2.89867657013e-06	4.35572355166e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	95502	0.00119100814184	0.000694986973222	0.000384118178735	0.000170576860904
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	586019	0.0	4.07856130007e-06	0.0	2.68932368081e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	369379	5.5917648065e-06	5.61716353925e-06	8.00869861024e-07	7.25397609431e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	94758	6.0864688091e-06	8.65708009104e-06	7.74022215992e-07	1.2393966248e-06
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium	4443390	1.26995068315e-05	1.37457732851e-05	2.54530696303e-06	2.60707196321e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1141681	5.24752076508e-06	0.0	4.81104788855e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	295012	2.36142128204e-06	0.0	1.53390795571e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	169364	9.07536140211e-05	4.44770903176e-05	2.84836840515e-05	9.18368157165e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	196219	0.000201741088929	0.000133675319989	0.000113600458692	7.48088173643e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,costicola	1108877	0.0	4.07856130007e-06	0.0	2.68932368081e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	345353	2.70068271712e-06	0.0	1.75428193907e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	345354	1.88166313002e-06	3.72354566888e-06	1.22227154767e-07	3.44477416648e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	530094	6.19994558946e-05	6.39983967668e-05	2.54316141985e-05	3.48893402979e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	301578	2.24923219022e-05	3.11707746492e-05	6.44959050835e-06	9.54650143179e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	458550	1.9365547963e-05	9.72883694748e-06	3.5746661494e-06	1.60651218445e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	198521	2.61478162458e-05	1.54713326836e-05	3.2628361004e-06	3.21401445538e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	297872	1.97147368966e-06	0.0	1.28060977515e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	578649	0.0	1.26177354796e-06	0.0	8.31988839369e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	184000	5.01900291325e-05	7.09854757024e-05	2.14214835872e-05	2.50856687163e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae	347243	3.6442255337e-06	0.0	3.35186765987e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	184009	1.60431067472e-05	3.49449074461e-05	2.19582409986e-06	8.12582963497e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197761	8.24085190727e-06	8.27683167476e-06	8.0992175684e-07	1.48497877898e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4035247	3.40801115689e-06	0.0	2.21374113397e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	569522	0.0	2.9249131804e-06	0.0	1.92863063753e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	170010	0.0	2.39879430185e-06	0.0	1.58171812233e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	287445	1.64172720197e-06	0.0	1.06641641428e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium	4296070	2.70068271712e-06	0.0	1.75428193907e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	527195	2.81872284111e-06	1.95057939412e-06	1.83095723909e-07	1.28617396429e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4437368	0.000137599117685	0.000100484608016	4.78888845972e-05	4.60044339716e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	661442	3.41304620925e-06	8.58641549832e-06	2.21701175194e-07	1.04707827133e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae	627765	3.38500454015e-06	0.0	2.19879673048e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4448724	1.64143557636e-06	0.0	1.06622698309e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	400443	3.36931199905e-06	0.0	2.18860332965e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	837473	4.76208305391e-06	0.0	5.02237247889e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	3874742	5.4316260349e-06	5.91650318262e-06	4.99867208091e-07	7.04570459347e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister	4388437	2.57051129605e-05	2.6904185965e-05	5.81477658005e-06	7.10704173845e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	174036	2.43135542327e-05	1.86952774199e-05	5.16274059531e-06	4.91170331769e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	574172	1.91237144506e-06	0.0	1.2422187418e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Acidaminococcus	4418233	2.75064006454e-06	0.0	1.78673272337e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae	2751657	0.0	1.78306901812e-06	0.0	1.17572089327e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	192000	1.91237144506e-06	0.0	1.2422187418e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2943553	0.00541518911621	0.00591581242023	0.00100275382919	0.0016851978328
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4315688	0.0	1.53487168016e-06	0.0	1.01206441507e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	2128801	0.0	1.4960487022e-06	0.0	9.86465301478e-08
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	2128805	1.23803730058e-05	3.28053226635e-05	3.12921218423e-06	6.56959368846e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi	930834	0.0	2.68957809288e-06	0.0	1.77345527612e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	827585	0.0	3.25916408098e-06	0.0	2.14902915459e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	1139483	1.04491648298e-05	5.44202596545e-06	1.18852431845e-06	3.58836565733e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	176593	7.41079331876e-06	6.4929528924e-06	8.21631889037e-07	9.13369793034e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	335263	2.1936052896e-05	1.17296181484e-05	6.04668795011e-06	2.20865470793e-06
