Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	1845355	1.41472975309e-08	1.90688240635e-06	7.19706828495e-07	1.07440651933e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	4307296	1.54209892278e-08	0.0	7.84502568434e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae	1142215	4.42754889008e-08	0.0	1.5956934857e-06	0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae	996761	2.2473408321e-07	1.31331942882e-05	3.76625258089e-06	1.26854975801e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	185127	0.0	1.82077071989e-06	0.0	1.02588808053e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	208539	2.26662624542e-05	0.000134052399222	0.00010130564111	3.6534642826e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister	4405669	0.000357180058797	0.00161880973551	0.00130777891934	0.000512020596771
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter	142147	1.1312609238e-07	2.9758034543e-06	2.40730983672e-06	1.67667530043e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	181344	9.29186742942e-06	2.69786638197e-05	3.1656228636e-05	8.97286000901e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	183857	4.61080837884e-06	1.79390076119e-05	2.56258196414e-05	3.8765920318e-06
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,ramosum	563240	1.60923888504e-08	0.0	8.18658271459e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067	593511	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,variabile	522984	1.60203034918e-08	0.0	8.14991117029e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	350189	3.64244084659e-05	0.000190861475002	0.000133269629337	5.87929515733e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4439468	5.07160893652e-08	0.0	1.50710880633e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	4455317	3.24749958851e-08	0.0	1.16970957254e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	193797	0.00010754738322	0.000198493776998	0.00256909637738	6.75317799658e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	723673	0.0	2.43498284906e-06	0.0	1.37195741005e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	333590	6.50789849647e-08	0.0	1.53536177618e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	518065	2.51704360103e-07	4.32516149191e-06	3.96952174464e-06	3.35787484092e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	198362	8.01300520112e-06	4.32188886105e-05	3.74259403436e-05	8.62854225742e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	188564	3.06348468386e-06	3.07766481984e-05	1.90429129149e-05	6.37839785401e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	4225004	6.00014044613e-05	0.000101686914286	0.000155662353044	4.46524552226e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	817995	1.59499576653e-05	7.60198229706e-05	7.76884424093e-05	1.68514471504e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	309150	4.28311017574e-08	0.0	1.29278702783e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4413537	0.0	1.15452463403e-06	0.0	6.50500937762e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	526963	2.22922007414e-08	0.0	8.61461269282e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4435561	0.0	2.40846116623e-06	0.0	1.35701413466e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	2123719	6.59447711e-06	4.29213116245e-05	2.97777516119e-05	8.36022896124e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	183169	3.68943856563e-05	9.23542951988e-05	0.00010298302633	3.8659223462e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	183163	6.02946648479e-06	2.5743009508e-05	2.99202232453e-05	6.59785216822e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	418654	1.769027742e-08	0.0	8.99946680936e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium	1941457	1.88139073155e-08	0.0	9.57108418488e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	4309216	3.76194305304e-08	0.0	1.35399387313e-06	0.0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia	93175	0.0	1.33020662664e-06	0.0	7.49486526781e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	840961	2.21129238884e-05	0.000221109166557	0.000148424598519	3.92568287472e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,formigenes	7369	7.49926254127e-09	2.43498284906e-06	3.81505403972e-07	1.37195741005e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	4452764	0.0	4.00351517546e-06	0.0	2.25572525627e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae	581129	0.0	2.239803573e-06	0.0	1.26198634632e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	193610	0.0	2.02799474261e-06	0.0	1.14264559019e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	274627	2.38808743095e-08	1.80851733631e-06	8.67445045677e-07	1.01898408102e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197624	0.000195178954317	0.000276803489337	0.000369886017455	0.000175243152905
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	268425	1.31609763256e-05	2.64912242259e-05	5.06191853688e-05	8.49024016708e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	183362	0.0	2.75820431157e-06	0.0	1.55407207289e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces	136362	1.81040317407e-08	0.0	9.20995351843e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4465472	1.60649468531e-08	0.0	8.17262231484e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	182196	5.70719321864e-05	0.000151407635577	0.000156189631407	5.43956868906e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	833559	3.69011595524e-08	0.0	1.33554996061e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	212634	4.3823359603e-08	0.0	1.31352032237e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	174840	0.000597842070232	0.00114392333642	0.00103387102207	0.000760993611572
Bacteria,Firmicutes,Clostridia,Clostridiales	311309	3.60716082748e-08	0.0	1.08769676098e-06	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	107398	4.0154322426e-08	0.0	1.1808514923e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	828333	6.45526296873e-05	0.000222435740966	0.000228270524546	8.01899164777e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	299331	4.80549876881e-06	1.98111080518e-05	2.8591394551e-05	4.16486754661e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	102794	0.0	3.91505049467e-06	0.0	2.20588105536e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	177188	4.6045564429e-05	6.96189947956e-05	0.000121660149806	3.41345035547e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	291128	1.87855414225e-08	0.0	9.55665377733e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae	3403304	4.26846890486e-08	0.0	1.26182062235e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	296470	4.86249215529e-05	0.000121682610051	0.000106995002457	6.19038670781e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	4294683	2.95890783579e-08	0.0	1.06565106461e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176331	3.98559739822e-08	2.54891374615e-06	1.29463019003e-06	1.43615019833e-07
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,cinerea	1060621	2.85307252375e-08	2.02799474261e-06	9.37558650336e-07	1.14264559019e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	270303	5.97195508319e-08	4.99755116595e-06	1.84837369716e-06	3.93498145783e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	182308	2.35848761793e-08	0.0	1.19981900419e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	188887	3.60232932374e-05	7.89456705838e-05	9.17276380881e-05	4.06337269156e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	182874	0.000982726714255	0.00112203620186	0.0131350730254	0.000797586176408
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus	137385	6.3964181397e-08	3.45512498722e-06	2.59140359365e-06	3.15657206711e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	297580	0.0	1.15452463403e-06	0.0	6.50500937762e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	184322	6.61347656452e-09	2.09759913342e-06	3.36443354866e-07	1.18186322155e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	334573	5.32566671734e-05	0.000149548443874	0.000154147396551	5.61512725715e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	4470582	1.18510251385e-07	6.1661824904e-06	2.45098401718e-06	4.89448954357e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	359493	0.00739528366732	0.0121170908238	0.0175173376783	0.00712326032259
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnobacter	3563643	1.5281275407e-08	0.0	7.77394992545e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	362344	1.66736033563e-06	1.35776168203e-05	1.13611213576e-05	3.44278143301e-06
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae	4468891	1.81925420753e-05	0.000100198970769	7.01357441677e-05	2.56412511089e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	291715	1.24608677352e-08	0.0	6.33914115287e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194733	1.29607415068e-05	4.35544923563e-05	5.23089857171e-05	1.51103763465e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	259148	0.0	2.71881665198e-06	0.0	1.53187964083e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	194591	2.81555067826e-05	0.000144111265753	0.000124942153464	2.624705815e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	532384	0.0	1.90688240635e-06	0.0	1.07440651933e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	2338105	1.69619293844e-05	4.7917533801e-05	4.71968604241e-05	2.00217410887e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	191183	1.2976050994e-07	5.87473208391e-06	2.47192710487e-06	5.71707458757e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	113761	1.50059545041e-05	6.99882663943e-05	6.26799545102e-05	1.75009462552e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium	440481	4.77294995815e-09	0.0	1.9264273034e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	4464348	1.61820569437e-08	0.0	8.23219901611e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	182117	3.66871718063e-05	8.07081859984e-05	9.19465215653e-05	3.7998927352e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	4398585	0.0	1.55880531755e-06	0.0	8.78287297612e-08
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio	756913	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	830064	1.62562928109e-08	0.0	8.26996457557e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria	688062	1.71903296626e-08	0.0	8.74513143957e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus	101449	7.11259584178e-09	2.50302216661e-06	3.6183474508e-07	1.41029322253e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,tropica	4473175	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,tropica	4473178	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	207252	3.36873798973e-05	8.31660336167e-05	0.000103682059576	2.10650210391e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195651	0.000260609562874	0.000368050273051	0.000535079110218	0.000265590472839
Bacteria,Firmicutes,Clostridia,Clostridiales	369526	1.69966784241e-08	0.0	8.64661642753e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	309501	2.73412282232e-08	0.0	9.8718007125e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187883	6.12948394877e-05	0.000119485336443	0.000126551468583	6.71684405461e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	341271	9.80154584688e-09	1.07943793044e-06	4.9862805673e-07	6.08194373083e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	98939	3.23566434077e-08	0.0	1.03271288274e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	519398	1.58279521857e-08	0.0	8.05205746489e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197095	1.5685896572e-08	0.0	7.97979037994e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	193859	3.55827112356e-06	2.10941355649e-05	2.24755075833e-05	3.17123385898e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,lividum	339053	3.72574345664e-08	6.71352072633e-06	1.35201498283e-06	3.78264040405e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	331193	1.61354130332e-08	0.0	8.20847014436e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus	308598	1.82992948625e-06	1.47777475416e-05	1.26631002763e-05	2.79553129406e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	4326869	4.87284692282e-05	8.79334321797e-05	0.000135337508172	3.51740182438e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4334624	1.82870717745e-06	2.1975130107e-05	1.45442716159e-05	3.07491036415e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	270094	1.84030757676e-05	4.28864152195e-05	5.14404325926e-05	1.78821653512e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182097	3.52528282357e-06	1.60495694672e-05	1.9372954603e-05	3.60045434545e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	327401	2.61642212359e-06	1.73097221762e-05	1.43615329953e-05	3.73209046105e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	260410	2.18039086871e-06	2.12086811509e-05	2.19224139051e-05	3.08756118047e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	190595	1.98439016662e-05	8.75121657984e-05	7.01690407144e-05	2.69454024054e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	1956	1.71590189777e-08	0.0	8.72920294605e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193950	2.81005991921e-08	0.0	8.27160798496e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	287531	1.87281573501e-08	2.91098753507e-06	9.52746112857e-07	2.28253968509e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	2194877	4.51707018387e-08	1.18307524954e-06	1.36987329877e-06	6.66587387207e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	554436	2.64617031513e-05	6.53048668186e-05	7.18404309328e-05	3.02471773002e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	530379	3.670876518e-05	8.15960246971e-05	9.86872508309e-05	3.4088648385e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	197367	0.110470858751	0.106752647863	0.111336135018	0.105324990907
Bacteria,Firmicutes,Clostridia,Clostridiales	269068	1.29692269555e-08	1.60665124997e-06	6.5977556348e-07	9.05245426519e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	183296	0.000612123617556	0.00257755887667	0.0018160233518	0.000845757360861
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia	913849	0.0	1.22916169293e-06	0.0	6.9255415635e-08
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	183012	8.4806157215e-06	3.22145578416e-05	4.68307644468e-05	7.81302886121e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	4328299	5.00447425057e-08	0.0	1.47046509915e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,SBla14	234236	1.61266551371e-08	0.0	8.20401479335e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	144554	7.87958785753e-09	0.0	4.00853461547e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	340717	0.0	2.7430497129e-06	0.0	1.54553342386e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	511072	7.02883144774e-09	2.40846116623e-06	3.57573450211e-07	1.35701413466e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	323403	2.50515680583e-08	0.0	9.29735564524e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	321059	1.16336126705e-05	3.39372495785e-05	4.13918715074e-05	1.369663202e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	314433	3.44613580398e-06	2.94394591533e-05	2.24096315141e-05	5.57708305828e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	325539	2.88855080553e-08	0.0	1.08291798957e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Wohlfahrtiimonas	834280	1.61266551371e-08	1.91272695806e-06	8.20401479335e-07	1.07769955116e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	192071	1.53486794035e-08	0.0	7.80823994896e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae	843569	2.45957226971e-05	0.000230007485792	0.000120771692481	4.88828173046e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	1733364	0.041533668202	0.0832010745837	0.0625414056568	0.0477428983616
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	1504042	0.00184015343105	0.00307346064113	0.00407317499209	0.00173479824845
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4314256	4.26592849162e-08	1.64264489929e-06	1.23833476071e-06	9.25525550429e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	4314257	3.59654943949e-05	0.000117598954644	0.000117013497987	3.09450476536e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	175037	2.10873087915e-05	9.87953040791e-05	9.15426020506e-05	2.1166331652e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	341557	1.92250020999e-08	0.0	9.78021792422e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	3756485	4.64558516805e-05	9.49169448337e-05	0.000133736642279	3.6395398357e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	34139	5.19313399487e-06	6.21931848055e-05	2.87794463402e-05	1.34256833851e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio	344220	1.5048487053e-08	0.0	7.65552492756e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces	4311417	1.62645072085e-08	0.0	8.27414343589e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	177349	9.71573210992e-06	6.22467897988e-05	7.29936538491e-05	1.09850397519e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	287645	6.41325206319e-07	6.03501239257e-06	6.3980726273e-06	8.93833814217e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,flexus	557526	1.59343860226e-08	0.0	8.10620290081e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	4029584	2.08321153793e-05	7.12909654013e-05	6.45093706787e-05	2.71277727612e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	392887	7.39967606865e-05	0.000289543060287	0.000149336878122	0.000104921199982
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	261381	0.0	1.33371282287e-06	0.0	7.51462044554e-08
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	94668	1.69645782321e-08	0.0	8.63028629285e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	198626	1.601100635e-08	0.0	8.14518149211e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	195374	1.4409910061e-05	5.3044568878e-05	6.19563305004e-05	1.69405982847e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	334185	1.58292495057e-08	0.0	8.05271744255e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus	101202	1.6960853519e-08	0.0	8.6283914423e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	186812	2.517327283e-08	1.79367401388e-06	9.60498019403e-07	1.01062081628e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	205904	0.00048273174481	0.000639679471405	0.000540400284477	0.000548217113806
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	4418496	3.28665982244e-05	8.68556515443e-05	0.00011296517419	3.13325719614e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas	4332002	1.50908191908e-08	0.0	7.67706029754e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	176486	5.9969758347e-08	0.0	1.57658778483e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	574263	5.96042929651e-06	2.98195050387e-05	2.70741634326e-05	7.97362303989e-06
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	1042850	4.41761065995e-08	0.0	1.44426974988e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194112	0.00429420761167	0.0151975383381	0.0215033261227	0.00474473479355
Bacteria,Firmicutes,Clostridia,Clostridiales	193763	5.50426446875e-05	0.000214249682324	0.000151857661928	8.30765789e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	193769	2.68496304106e-05	6.25619574449e-05	0.000144231784478	1.66602888336e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	4330715	3.39979492471e-05	0.000107219245644	9.46930414032e-05	4.54683719213e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	268620	2.85328959211e-05	0.00010648915756	0.000113626178381	2.48317889847e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4483570	1.73329850784e-05	7.42150257656e-05	6.63603356581e-05	1.68883794157e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	555547	2.29648225276e-05	6.87785768814e-05	9.26993445373e-05	1.84124428566e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister	582672	2.67216878465e-08	1.56536550715e-06	9.69081347961e-07	8.81983545715e-08
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces	4367855	1.29531344843e-08	1.17294533449e-06	6.58956901021e-07	6.6087982667e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4331360	6.8499702821e-05	0.000191106110803	0.000216882873481	0.000100838712559
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae	4367588	1.63789974213e-08	0.0	8.3323873427e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	4326080	9.143316091e-05	0.000237350850322	0.000215482772111	0.000104135102686
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	359111	1.5623716414e-08	0.0	7.94815784789e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	367142	1.79738363298e-07	6.79275823749e-06	2.79409159796e-06	7.26211617709e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	176077	8.89944535698e-05	0.000201369889496	0.000224015019627	9.48041115306e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae	4449185	2.07093194568e-08	3.08872164521e-06	1.05353256295e-06	1.74029749341e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	168071	0.000121409568711	0.000411527848742	0.000276005048366	0.000155933333647
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4463709	0.0	1.57825369929e-06	0.0	8.89245219329e-08
