Features	Feature IDs	female (std)	male (std)	female (mean)	male (mean)
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Microbacteriaceae	174021	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	176207	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	178106	5.24403136368e-07	1.14440189533e-06	2.22916117277e-05	2.18172831418e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes	179877	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Micrococcaceae,Arthrobacter	181436	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter	182826	5.24403136368e-07	2.4894592333e-06	2.22916117277e-05	2.19828373384e-05
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae	184429	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	191541	3.2444819552e-06	0.00333393575834	2.28875045275e-05	0.00386417054756
Bacteria,Acidobacteria,Acidobacteria(class),Acidobacteriales	193558	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	195493	0.000470144191629	0.00235602591791	0.000285191585142	0.0010651664591
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	202356	5.24403136368e-07	1.99484494247e-05	2.22916117277e-05	2.63849547364e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus	204197	4.90631453349e-06	9.45653455574e-05	2.32390531736e-05	2.79716774535e-05
Bacteria,Chloroflexi,SOGA31	206963	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	208543	1.2772658015e-05	3.17134837071e-06	2.80066309356e-05	2.24636801433e-05
Bacteria,Actinobacteria,Actinobacteria(class),MC47	210666	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter	212159	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales	215142	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Verrucomicrobia,OpitutaeOpitutaceae	216828	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,Photorhabdustemperata	220541	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae	222163	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46	223474	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium	224445	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Gemmatimonadetes,Gemmatimonadetes(class)	225607	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	226980	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus	236132	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	236671	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,SPAM	237286	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium	239053	7.46070239403e-06	2.85897615294e-06	2.49349845145e-05	2.23627485308e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales	242277	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillussp.SG-1	243218	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	244216	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Actinomycetaceae,Arcanobacterium,Arcanobacteriumpyogenes	245707	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Pontibacter	247967	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae	248682	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter	249679	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcuslactis	251182	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae	252314	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cyclobacteriaceae,Algoriphagus	255596	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella	256527	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae	257386	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales	258814	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Micrococcaceae,Citricoccus	260279	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Micrococcaceae,Arthrobacter	261709	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	267714	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Acidobacteria,iii1-8	272869	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Acidobacteria,iii1-8	274632	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Thermi,Deinococci,Deinococcales,Deinococcaceae,Deinococcus	276339	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Micrococcaceae	281975	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae	286813	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	288119	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	291263	6.93553698369e-05	0.000255284749009	9.38754167701e-05	0.000254122696109
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium	292294	2.0597452945e-06	9.66427362633e-07	2.24640423031e-05	2.17845071575e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	295422	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	296723	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	298862	5.24403136368e-07	1.58575790533e-06	2.22916117277e-05	2.18512805548e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Microbacteriaceae	302479	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Acidobacteria,Acidobacteria(class),Acidobacteriales	306180	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae	307683	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter	309065	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Acidobacteria,Acidobacteria(class),Acidobacteriales	310996	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Tepidimicrobium	312984	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Acidobacteria,Chloracidobacteria	315631	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Corynebacteriaceae,Corynebacterium	320455	5.10924807002e-06	1.59810822784e-06	2.27315423278e-05	2.1851711025e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	323791	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	328797	5.24403136368e-07	1.84187209726e-06	2.22916117277e-05	2.19457349504e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales	330540	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales	332717	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	334839	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	337523	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudomonadaceae,Pseudomonas,Pseudomonasstutzeri	340095	5.26707764194e-06	2.19410469735e-06	2.29004761237e-05	2.19458046579e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella	346360	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Acidimicrobiales,EB1017	348524	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacterjohnsonii	356287	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum	358429	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Chlorobi,SJA-28	360408	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Gemmatimonadetes,Gemmatimonadetes(class),Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas	362018	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	364099	8.63243938589e-06	6.91798075182e-06	2.6285631423e-05	2.43763593356e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Anaerococcus	366401	5.24403136368e-07	1.39542176526e-05	2.22916117277e-05	2.26054408011e-05
Bacteria,Acidobacteria,Acidobacteria(class),Acidobacteriales	368658	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	375225	5.24403136368e-07	5.97303178985e-05	2.22916117277e-05	8.3386134942e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter	383798	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	405713	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Actinomycetales,Nocardioidaceae,Friedmanniella	428663	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Cyanobacteria,S15B-MN24	442222	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria	470688	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer	471451	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Chloroflexi,Chloroflexi(class),Roseiflexales,Kouleothrixaceae	510471	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sinobacteraceae	511463	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,CandidatusNitrososphaera	512943	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,MVP-15	515032	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	517244	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales	519677	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae	521994	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Actinobacteria,Actinobacteria(class),Coriobacteriales,Coriobacteriaceae,Atopobium	529659	1.74669311152e-05	4.70297044993e-05	2.55854488418e-05	2.68928772126e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Tissierella	531682	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	534780	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiasubdivision3	536090	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
Bacteria,Chloroflexi,Anaerolineae,A4b	537911	5.24403136368e-07	9.66427362633e-07	2.22916117277e-05	2.17845071575e-05
