Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	293508	0.00415327493794	0.00815897899122	0.00873392168396	0.00389326100894
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	186974	3.22378203384e-05	0.000346961891679	0.000176904292187	4.7789531416e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	173851	0.000222363918038	0.00331883253139	0.00116605780083	0.000541775950169
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	175844	0.000495478626096	0.00342295455957	0.00288525059342	0.000718387450016
Bacteria,Tenericutes,Mollicutes,RF39	230132	0.000159631287152	0.00158743795765	0.00126794555831	0.00029456138419
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae	4379449	9.00728299e-05	0.000572341625175	0.000413491920588	0.000141340345782
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	292921	0.000172180303615	0.00093447618964	0.0022341702648	0.00011716201261
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	311947	0.00022246199615	0.000793082626745	0.00108399470644	0.000193390555697
Bacteria,Firmicutes,Clostridia,Clostridiales	179159	0.00106840632665	0.00516977578758	0.005202894883	0.000883478190127
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	367946	5.79508319894e-05	0.000281452157338	0.000403138197588	5.48355921562e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	192983	8.76200093473e-05	0.000184812927043	0.000200089352918	9.50628821163e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus	1100972	0.000638126207545	0.00155477589329	0.00565014470786	0.000297937019142
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	196307	0.000100099255129	0.000420952666576	0.000331550704718	0.000133927938602
Bacteria,Firmicutes,Clostridia,Clostridiales	194792	7.28914095726e-05	0.000299039289002	0.000437770276446	9.27210733954e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	178018	0.000110576949952	0.000321705121594	0.000411811795378	0.000116378428751
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4478840	3.1483705261e-05	0.000131870672014	0.000350777856781	2.43171967901e-05
Bacteria,Tenericutes,Mollicutes,RF39	259677	0.000158879365783	0.00209978345884	0.0030095948697	0.000272874787456
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	198511	0.000224628121199	0.000662823464482	0.000491425049316	0.000293630727874
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	177593	2.4937092809e-05	0.000136479600202	0.000121152326578	3.02800086015e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	195805	0.000371717697029	0.00127025568847	0.000872848823679	0.000411478129416
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,dolichum	161001	0.000305625872781	0.000299807430159	0.00269327002258	6.28834601627e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	354334	0.00048000580116	0.000701827117258	0.00071280306448	0.000531436241221
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	192055	0.000227282565263	0.000566578026626	0.000538657369281	0.000257916906382
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,lautus	99387	0.000114697892471	0.00234447034128	0.00169168892066	0.000198643415625
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus	190690	0.000106669301861	0.000266501600865	0.000910391038491	6.48339505061e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	368203	0.00010439337517	0.000182637492432	0.000250616678296	9.26648828637e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187607	7.45805857211e-06	0.000118948357322	6.2402306154e-05	2.50129694054e-05
Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter	152450	0.000274060519411	0.00335658006978	0.00179342725075	0.000321977459002
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	4410166	0.00433812115885	0.0300582560348	0.0244599095413	0.00413678982664
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,eggerthii	4414420	0.0039697484354	0.0233630504699	0.0176331567822	0.00464005537377
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4413619	0.000120256179316	0.00011334094036	0.000856704809597	1.5858185662e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	290300	1.97160306218e-05	0.000195812147599	0.000141962128311	3.16741045457e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	3236435	0.000928180705908	0.00226882708017	0.00416755343157	0.000713305818183
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus	3855938	0.000114282508853	0.000691475763342	0.000967907269644	9.82309220951e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	362955	5.07150179392e-05	0.000174147855222	0.000282997850094	3.51807900241e-05
Bacteria,Proteobacteria,Alphaproteobacteria,RF32	4299126	0.000670138552469	0.00809115399555	0.00471028186891	0.000743941659278
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	182036	0.00019879635369	0.00033369910985	0.00328964519408	0.000159751128907
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	110192	0.000167937103409	0.000330362718495	0.000633768974433	0.00011345000408
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	163494	0.000134353854472	0.000309530563976	0.000313156695043	0.000156067671206
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	2313540	0.000139727812796	0.000433774580693	0.00037347125239	0.000134846016301
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	571642	0.000140765385794	0.000305756106652	0.000345779773501	0.000132721456838
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	193749	0.000140750053096	0.000347380353961	0.000764086011263	8.32967162461e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,gordonii	194286	9.07749880929e-05	0.00177916382956	0.00144367129961	0.000175742877082
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194287	0.000421231640756	0.000780979149274	0.000767729820027	0.000453022048004
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4300690	0.000943275701144	0.00467142107368	0.0032852179381	0.00136461880722
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	2740950	0.0011240174282	0.00753605890368	0.00572120839839	0.00225258438622
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus	14280	8.6920149612e-05	0.000416390476707	0.000659565262839	7.68483880732e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4318470	0.000479285063628	0.00137109283149	0.00226242706832	0.000553566023889
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2420187	0.000770575919224	0.00176362717742	0.00160626684915	0.00110573843888
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193161	0.000183440071164	0.00199346056966	0.00100900776841	0.000289189720265
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	4402605	0.000568430880753	0.00650005689508	0.00412999017914	0.000702567057824
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	1062356	0.000126779237524	0.000374956405043	0.00221680996445	6.97198310467e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	275237	0.00101684672759	0.00274241760077	0.00726708093322	0.000538538740057
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	188764	0.000102125127024	0.000215851505103	0.000224341353842	0.000102429570449
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	4393172	0.00044378731362	0.00186504738955	0.00155158347688	0.00046745753326
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4349946	4.17456856828e-05	0.000252241017128	0.000264737821207	4.87878097933e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	304871	0.000305750977837	0.00215803547051	0.00137649602462	0.000492245590143
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	232030	5.96422688611e-05	0.000292072982621	0.000277039926414	8.88934873015e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	4381635	0.000396864064628	0.00222082861909	0.00513165060207	0.000303754162816
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	842596	3.57609054481e-05	0.000432593538152	0.000223650263995	8.38227258894e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,rc4-4	4315396	5.51899933863e-05	0.00027015316253	0.000302879515323	5.93769510811e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	4347520	0.000366162170186	0.00064383150326	0.00345429600739	0.000146713113703
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,zeae	1546671	0.000697396897358	0.00219473654501	0.010140538021	0.00027564409019
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium	3943186	0.00179744833631	0.00710098734675	0.00703310120776	0.00184709790867
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4444262	0.000553780112977	0.000911929955685	0.00344075397787	0.000208892796843
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	4447188	0.00243669180491	0.0132384521397	0.0128376360103	0.00278975633687
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4344883	0.000346615986241	0.0053228760859	0.00232372359674	0.000467746609579
Bacteria,Firmicutes,Clostridia,Clostridiales	389371	0.000123271792058	0.000201625441758	0.00219647517255	8.21074202916e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4336943	0.00113883995886	0.00423664507557	0.00684798693474	0.00068392370406
Bacteria,Firmicutes,Clostridia,Clostridiales	4336940	0.000334015030643	0.00166886636891	0.00142675882944	0.000425892731525
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	591399	5.52660753073e-05	0.00036678763473	0.000257534618019	7.184933542e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	183139	0.000337310715963	0.00193422434873	0.00247818444043	0.000442737622643
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,morganii	4477719	0.00289899940997	0.00500875416846	0.0315316685629	0.000598191418655
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	192255	0.000219083756541	0.00116921566396	0.00395798407699	0.000186236270659
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,WAL_1855D	505670	0.00201365958936	0.0166533573613	0.0167323199142	0.00283435830066
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium	193667	0.000157533170839	0.000267681541284	0.000247101862659	0.000170997811348
Bacteria,Firmicutes,Clostridia,Clostridiales	188457	0.000104605159738	0.000732397300593	0.000683751670777	0.000136767898199
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	176115	0.000347819748051	0.000537545669657	0.00070301927547	0.000336150792836
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	355975	9.78457237663e-05	0.000167389972969	0.000239314749279	6.96826669103e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	3028273	0.000159127490881	0.000394297707419	0.00492594258874	9.42891138393e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas	4483046	0.000811104063304	0.00136637748684	0.00201672532196	0.000546931851675
Bacteria,Firmicutes,Clostridia,Clostridiales	194597	0.00127783734998	0.00824435599429	0.00710449276005	0.00162324881127
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	185232	7.19880202245e-05	0.00010052615063	0.00171022605218	4.8326062395e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4451906	0.0001172272859	0.00270188066118	0.000305106267952	0.00032958510879
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae	4397092	0.000107242603961	0.000564794931042	0.000439213044062	0.000109250889884
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	1803030	0.000517350386823	0.000741346425146	0.00144901834951	0.000516427435162
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176306	0.00134950041897	0.00620987899726	0.00209277103474	0.00193459190252
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	48084	0.00300689362387	0.00807604737762	0.00948659108467	0.00292375846811
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	237444	0.000240698140425	0.00442797642739	0.00351874469497	0.000473028986648
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	292399	0.00227217346581	0.00809883441767	0.00631391841902	0.00283680644874
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	4393540	0.000424210742147	0.00617140725909	0.00328748337915	0.000664885477993
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	185864	5.43912091159e-05	0.000128269356798	0.000187468468921	5.12932421366e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	194258	0.0188678914057	0.0308611425883	0.0341181365464	0.0188044383903
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	147484	0.000264213986341	0.000410712402038	0.000508313736149	0.000223552515291
Bacteria,Cyanobacteria,4C0d-2,YS2	279048	3.94737643107e-05	0.00072327020239	0.000439078866331	0.000100873537904
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	4468384	0.000511252675489	0.00148420918808	0.0018784651364	0.000597435170514
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	183715	0.000331148665792	0.000926608950235	0.00412962917693	0.000171569412582
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	181719	0.000174740189008	0.000359551689148	0.000549267515788	0.000126803781044
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes	619817	0.000143524535993	0.000503730795515	0.000786968882298	0.000181901500724
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,muciniphila	548475	0.00512460576238	0.0161009659638	0.0346379420878	0.00335618171878
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	312140	0.000381920576042	0.000469663994943	0.000464061414863	0.000389542503737
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	317677	0.000110944029947	0.000390883486602	0.000452203918625	0.000144455164809
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,dispar	4316391	0.000283998328228	0.0012269747346	0.00418397776159	0.000196089063907
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	198788	0.000424145912208	0.000463811490132	0.000934203966762	0.000408342199779
Bacteria,Firmicutes,Clostridia,Clostridiales	195004	7.22372793319e-05	0.000239248270668	0.000657229091424	5.18472789832e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus	180606	0.0307736272543	0.0581216342541	0.0562113938904	0.0347396789019
Bacteria,Tenericutes,Mollicutes,RF39	555400	0.000236588338527	0.000754692677304	0.00122258457232	0.000222164992558
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4380450	0.000232026473829	0.00108155144596	0.0010542846742	0.000272587129474
Bacteria,Tenericutes,Mollicutes,RF39	229874	0.000131360661501	0.000968014421851	0.00101659642079	0.000152644268038
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter	4476877	0.000238492249004	0.0056303500232	0.0030349408226	0.000385212130241
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174489	0.000134276589143	0.000229970103744	0.000323216278556	0.000108257392315
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	544996	0.000212053076568	0.000380260964676	0.000863574149364	0.0001019392503
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4254528	0.000218316518626	0.000486998051656	0.000502388950361	0.000228198404412
Bacteria,Firmicutes,Clostridia,Clostridiales	197539	4.24075206901e-05	0.000175317747062	0.000337873649355	4.52440547469e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	186081	4.67257742897e-05	0.00051855962763	0.000529319986268	8.3601355095e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4331760	0.000288056839407	0.00105683227881	0.000783033373826	0.000307367634348
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1599042	8.93214830044e-05	0.000454594021012	0.000353431316916	0.000114602618868
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	363035	0.00031165936208	0.000436833842818	0.013104250206	5.51016857981e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	1788776	0.000738826830191	0.00420020653586	0.00660149473243	0.000944342414471
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4472130	0.000441987301547	0.000805228664112	0.000834475510345	0.000478468949772
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	190233	6.25076350515e-05	0.00117376239805	0.00100862556953	0.00011018882786
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	1146784	0.000311888837647	0.00224744901869	0.00516756964395	0.00032846248314
Bacteria,Firmicutes,Clostridia,Clostridiales	349482	0.0001813760625	0.000475953968373	0.000636170308248	0.000221955337388
Bacteria,Firmicutes,Clostridia,Clostridiales	2368865	0.000416579917937	0.0030977021946	0.00177829919238	0.000863961047659
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,1-68	755148	0.000509999821937	0.00256336744544	0.00364929156849	0.000394060353286
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,catus	1614788	6.07509505015e-05	0.000103703614262	0.000147504162405	5.23893523271e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	214031	0.000237897266706	0.00108132401121	0.000906741210217	0.000220907215374
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	3903651	0.001503911823	0.00303634547502	0.0044082593375	0.0012247826466
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,aerofaciens	4481613	0.00143240632271	0.0015393932988	0.021518542805	0.000715856925364
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	2686369	0.00017262278992	0.000366409240908	0.000635907748753	0.000124075716048
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania	15728	0.000360425390411	0.000693536788018	0.00060388894397	0.000318015750445
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	194353	0.00285424204105	0.00401125272954	0.00574420920315	0.00247978620368
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	347690	0.000242211808639	0.00073371971619	0.00115743752639	0.000279049548436
Bacteria,Firmicutes,Clostridia,Clostridiales	4462599	0.000199136240912	0.000776039837836	0.000605104121609	0.000218640065837
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	540055	0.000172722259876	0.00079919771462	0.000700316668831	0.000223653246257
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	3235048	0.00230010901488	0.00977736624038	0.012354190386	0.002009793125
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	193235	0.00107562571583	0.00155453773898	0.00209935957444	0.000906049009037
Bacteria,Firmicutes,Clostridia,Clostridiales	288930	5.56648638202e-05	0.000673735912691	0.000439860665347	9.57844476156e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,gordonii	150412	0.000184066320958	0.000502270193089	0.00150485006478	0.00010626309817
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister	4405669	0.000357180058797	0.00161880973551	0.00130777891934	0.000512020596771
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	198133	0.000118370594456	0.00074145133025	0.0012231141411	0.000115513853598
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,muciniphila	192963	0.00288067933612	0.0342779242298	0.0199809205232	0.00583431140479
Bacteria,Tenericutes,Mollicutes,RF39	4305923	0.000889443489142	0.00372932706797	0.00888841417491	0.000531539473803
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium	1142029	0.00202852908496	0.0108565071715	0.012799174536	0.00297814906662
Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter	248902	0.000917470605541	0.0095704931064	0.00418958729464	0.0011779847985
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	4465124	0.00137455925632	0.00624201527788	0.00511060398224	0.00216061714207
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	183089	0.00127095495199	0.00562704437091	0.00682642827448	0.00157845812586
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	180572	0.000151960569499	0.000428725453115	0.000868115742597	0.00010881418255
Bacteria,Firmicutes,Clostridia,Clostridiales	172163	0.00019461386472	0.00210621829525	0.00179400473437	0.000334701440552
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	4338624	0.000287487130598	0.00245826738657	0.00195227134426	0.00040029616569
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	350189	3.64244084659e-05	0.000190861475002	0.000133269629337	5.87929515733e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina	300662	4.13339555631e-05	0.000344357377874	0.00022403147608	7.55384561942e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4439469	0.00122438725324	0.00521030743231	0.00540893326155	0.00116213505762
Bacteria,Firmicutes,Clostridia,Clostridiales	193797	0.00010754738322	0.000198493776998	0.00256909637738	6.75317799658e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	1105984	0.00086043792438	0.00697916507307	0.00564015928249	0.00131376976209
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4309760	0.000138370577053	0.0010828093824	0.00138726422204	0.00018161459164
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180771	0.000155280518098	0.000463869669949	0.00251846010618	0.000102117148951
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,biforme	183161	0.000932737491247	0.00260901298085	0.00654022116909	0.000480705456829
Bacteria,Firmicutes,Clostridia,Clostridiales	359149	4.04879239421e-05	0.000336416035282	0.000127363056287	6.39662972451e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	4442899	0.000783000330556	0.00159779572879	0.00337647606159	0.000377455777437
Bacteria,Firmicutes,Clostridia,Clostridiales	4469233	0.000694275905522	0.00255244202409	0.00269725511448	0.000724196400455
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,dispar	4458306	0.000414296618955	0.00181135063496	0.00464212328958	0.000332359074006
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	840961	2.21129238884e-05	0.000221109166557	0.000148424598519	3.92568287472e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197624	0.000195178954317	0.000276803489337	0.000369886017455	0.000175243152905
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	4426051	0.00136024936251	0.00179540913041	0.00314033135038	0.00106508305649
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,dolichum	3709990	0.000237319730566	0.000524528477931	0.00273522290371	0.000119676609335
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	4386507	6.29805495942e-05	0.00936111111921	0.000245361570503	0.000595235185698
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	174840	0.000597842070232	0.00114392333642	0.00103387102207	0.000760993611572
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	21195	6.14028868607e-05	0.000114199566089	0.000472929076311	3.58717296463e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	157772	9.88507268237e-05	0.000277689655257	0.000333206144241	9.09588497185e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	828333	6.45526296873e-05	0.000222435740966	0.000228270524546	8.01899164777e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae	4301099	0.000390799948838	0.0145474441022	0.0057234526608	0.00116515204326
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	178773	0.000425696928839	0.00136049760319	0.00202320272734	0.000308985511509
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	843808	0.000255642201173	0.00507304077369	0.00254923734361	0.00060369191409
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4349261	0.000169640818199	0.00103713117928	0.00084082224573	0.000219415704946
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	362793	7.16636927351e-05	0.00026424598773	0.00046495664292	5.42337255933e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	3931537	0.00209262118459	0.00531377130412	0.011914694672	0.00230497982618
Bacteria,Firmicutes,Clostridia,Clostridiales	168289	0.000142142235862	0.000364472196492	0.000718051697098	7.26711698477e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	181422	0.000140723674314	0.00162497994339	0.000760817163283	0.000285918757424
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	182874	0.000982726714255	0.00112203620186	0.0131350730254	0.000797586176408
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	175375	0.000404924762135	0.00941733696698	0.00310526429416	0.000645677183728
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4127460	0.00318844942292	0.006311765415	0.012249504898	0.0025235412615
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio	4453773	0.000607314522967	0.00150707644035	0.00305945163727	0.000341851001116
