Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium	4398142	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae	4320353	1.40189284694e-08	0.0	7.13176387615e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4087649	1.14590297917e-08	0.0	5.82948225341e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	41729	2.32924269226e-08	0.0	8.60393056108e-07	0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter	4442127	3.9683177748e-08	0.0	1.55125314382e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	819081	4.2712541987e-08	7.8072956018e-06	2.17288906685e-06	1.00791752816e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces	543962	0.0	3.44314155454e-05	0.0	4.44507663312e-06
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter	5793	1.19323298483e-08	0.0	6.07026130107e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	4364814	1.18260162637e-08	0.0	6.01617704037e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides	888357	2.26128164152e-08	0.0	1.15036800138e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SUP05	4313572	4.42084831393e-08	0.0	2.24899116763e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	311291	1.07438059288e-07	0.0	2.67301161403e-06	0.0
Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,TG5	4460509	1.06846021611e-07	0.0	2.63773003796e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	295171	1.5886542886e-08	0.0	8.08186395408e-07	0.0
Bacteria,TM7,TM7-3	4457296	6.39365648956e-08	0.0	2.34651245732e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	216747	2.12458480301e-08	0.0	1.08082705344e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	190299	9.23423346056e-09	0.0	4.69767520119e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	263388	1.58298982454e-08	0.0	8.05304747195e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	1628708	2.19012565854e-08	0.0	8.39590916256e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	3507351	2.12458480301e-08	0.0	1.08082705344e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis	4335746	1.74520837334e-08	0.0	8.87829198968e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Exiguobacteraceae,Exiguobacterium	561839	1.11933670614e-08	0.0	5.69433327486e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	292621	1.47198748928e-08	0.0	7.48835206995e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	3221787	2.33562984841e-07	1.26830863495e-05	3.90925793727e-06	1.63737940701e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	336149	1.27059941836e-08	0.0	6.46384283416e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales	3253723	1.582341324e-08	0.0	8.04974839474e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	173218	1.47198748928e-08	0.0	7.48835206995e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	180421	0.000429585665528	0.00134201595919	0.0013752694889	0.00056192682037
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	1935636	6.91386351347e-07	8.07934469246e-06	6.5480569891e-06	1.04303891474e-06
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	836304	1.09496673902e-08	0.0	5.57035742922e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	610754	1.99150030606e-07	3.69953754309e-05	3.99043109737e-06	5.37497516324e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium	179551	8.14604937319e-07	2.01387140512e-05	8.45076865973e-06	3.0340293683e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4377211	9.23189121e-07	1.4909308127e-05	1.06094460028e-05	2.50838165566e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	365492	2.22882485522e-06	1.68438231731e-05	1.64807190894e-05	4.16059960564e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius	365496	2.32617373115e-08	0.0	1.18338015788e-06	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae	876114	6.18852174102e-08	0.0	1.65298129168e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	193359	2.07655255992e-08	0.0	7.55679398249e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae	2425855	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia	94022	1.42417136974e-08	0.0	7.24510004482e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales	805968	1.82030028365e-08	0.0	9.26030247965e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	3746307	1.19324207404e-05	0.000342740133441	0.000103811872968	6.54382640021e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	300102	0.00074097730346	0.00853996691141	0.019948811416	0.00229987876345
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	300103	6.93045806182e-08	0.0	1.81774720663e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus	4296365	2.85560784554e-08	0.0	1.452715942e-06	0.0
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella	107258	1.25455185558e-07	1.00273743877e-05	2.84400828321e-06	2.01436114016e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	77371	4.62453772937e-07	1.0966247066e-05	6.64872948708e-06	1.99774622971e-06
Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,TG5	4307230	1.82805394097e-08	0.0	9.29974718707e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	293697	6.69460982767e-06	4.18855614727e-05	3.83682379548e-05	5.40740273434e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	509017	3.04143567701e-08	0.0	1.14531207464e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	253542	1.10055139386e-08	0.0	5.59876790277e-07	0.0
Bacteria,Cyanobacteria,Chloroplast,Chlorophyta	4347253	1.10341241876e-08	0.0	5.61332262007e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	3613745	1.40531074539e-07	7.22479861922e-06	2.96214820667e-06	9.32717491065e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter	317424	5.77000160257e-08	0.0	1.64237845479e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	14099	3.01286674874e-08	1.09529529936e-05	1.53271730355e-06	1.4140201512e-06
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus	299298	1.83700902306e-08	0.0	9.34530382933e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus	1935637	1.13123929927e-08	0.0	4.70679736692e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	527413	1.13044227695e-08	0.0	5.75082996709e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae	15059	2.22365870575e-08	0.0	1.131228315e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	323189	5.7212087394e-06	4.65994049428e-05	3.0842349726e-05	1.30360100123e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	315136	1.26859630567e-08	0.0	6.45365252129e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	266392	8.84959714952e-09	0.0	4.5020015194e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	4460974	3.2179197433e-08	0.0	1.17782814131e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1820776	1.5203679923e-05	0.000279237076485	0.000348610232387	3.60493515623e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	304973	8.55140912526e-06	5.52745711554e-05	4.42596916319e-05	1.52398523473e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	351028	1.46090819315e-08	0.0	7.43198904329e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	351027	4.421405366e-07	1.21642935656e-05	1.15537220132e-05	1.5704035466e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	3308041	1.33167226897e-07	0.000656207129739	3.07136684104e-06	8.47159761714e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium	1146349	1.71574945446e-08	0.0	8.72842743051e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter	110814	3.3239127681e-08	0.0	1.19681027019e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	192339	2.71391770888e-06	3.62924732838e-05	1.62053675982e-05	9.47747736895e-06
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,CandidatusAccumulibacter	258103	2.6140330075e-08	0.0	1.32982104978e-06	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	1033013	1.45337717184e-08	0.0	7.39367693843e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	636296	2.09667295375e-07	5.46798693241e-06	3.307653254e-06	7.0591407755e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis	198190	2.61279521875e-08	0.0	1.32919135707e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	1106880	3.13918895941e-08	0.0	1.20944133037e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Helcococcus	570444	1.27728014943e-08	0.0	6.49782930938e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	341284	1.60724438074e-07	3.62058765504e-05	3.95517672853e-06	4.67415856382e-06
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria	4447416	3.96071242215e-08	0.0	1.42547981059e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	529506	1.10451677778e-08	0.0	5.61894075824e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	258849	1.12651884734e-08	0.0	5.73087054323e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	267843	1.98869685244e-08	0.0	9.24603667926e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	4345060	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	187041	3.41463489449e-08	0.0	1.22687215603e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328429	2.89114566518e-08	0.0	1.09241185359e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae	1058950	1.64235699119e-08	0.0	8.35506243369e-07	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium	4343717	1.23540546038e-08	0.0	6.28480276077e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	71089	3.32891138946e-08	0.0	1.20099767185e-06	0.0
Bacteria,Acidobacteria,Acidobacteria-6,iii1-15	4434770	1.96015994513e-08	0.0	9.97180199521e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	789392	2.15432827926e-08	0.0	1.09595827049e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	310669	1.57353790417e-07	2.43285871312e-05	3.42969378478e-06	3.1408070932e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,HTCC2188,HTCC	4428390	0.0	4.3112331273e-06	0.0	5.56577803455e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermodenitrificans	14535	1.95332010311e-08	0.0	9.93700608454e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga	2578763	1.60649468531e-08	0.0	8.17262231484e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	292851	1.10625667246e-08	0.0	5.6277920182e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	661055	1.76680373651e-07	5.2858952059e-06	5.27994583908e-06	6.82406136742e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	177702	3.60305162714e-06	7.9292433874e-05	2.3921213817e-05	1.35691023844e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	586019	6.39030827173e-08	0.0	1.72526332199e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	4338062	2.44090948678e-08	0.0	1.24174897823e-06	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae	513640	2.36382813457e-08	0.0	1.2025358526e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,celatum	13226	1.97448889269e-08	0.0	1.00446967752e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	179392	4.04484045153e-08	0.0	1.22569836507e-06	0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter	584500	3.79474594499e-08	0.0	1.16304216383e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1141681	5.82405473387e-08	0.0	1.74862509564e-06	0.0
Bacteria,Tenericutes,Mollicutes,RF39	580081	6.99674158715e-06	0.000430964609092	7.66400241267e-05	0.000104953912612
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,costicola	1108877	4.6753583761e-08	5.76278922312e-06	1.60607806953e-06	7.43972889628e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	303843	1.55890348786e-08	0.0	7.93051452216e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	1061566	3.48573250255e-08	0.0	1.29374411933e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	345353	2.80310352514e-08	0.0	1.01952496379e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	530094	3.4652461953e-05	9.87082982964e-05	8.82986251731e-05	4.93112201227e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	139864	1.89905854363e-08	0.0	9.66096456638e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	436032	1.81891819011e-05	5.18708819353e-05	9.33762924296e-05	1.32678684923e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2148689	1.39720265306e-07	0.0	2.55515050303e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197761	9.83116974931e-07	1.01961667361e-05	8.95324111868e-06	1.31631946547e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	264113	2.61297197394e-08	0.0	1.32928127666e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	170010	2.70428171481e-08	0.0	9.73532100468e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	222397	1.2221278792e-07	0.0	2.91405405885e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	330750	2.74851218995e-08	0.0	9.93949639905e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	370736	3.33211516712e-08	0.0	1.25129626853e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4437814	8.82674460541e-09	0.0	4.49037588417e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	186521	6.04754161294e-07	1.49821564737e-05	1.0148474064e-05	2.64277252919e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio	248567	4.23512600854e-08	0.0	1.52536892614e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae	240755	4.17143724747e-08	0.0	1.51545063349e-06	0.0
Bacteria,Cyanobacteria,Chloroplast,Streptophyta	3807100	2.28834360559e-08	0.0	1.16413506911e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae	527446	4.40471567098e-08	0.0	2.24078410669e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	74407	3.52767864175e-07	3.69510311363e-05	5.58146415867e-06	5.56240515666e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	336692	3.7173896394e-07	6.92571914543e-06	6.44457498195e-06	8.94106497025e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	527195	1.147571208e-08	0.0	5.83796893207e-07	0.0
Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae	1131040	1.45875639092e-08	0.0	7.42104231119e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	246494	4.11362141915e-07	1.0274126019e-05	6.31166074623e-06	1.32638396561e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	324658	4.32936297997e-08	0.0	1.66293498645e-06	0.0
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter	914364	7.5436412091e-09	0.0	3.83763052841e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	178608	1.59234467097e-06	1.90186571755e-05	1.39878733746e-05	4.62898972519e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4419650	1.6382470933e-08	0.0	8.33415440114e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	296257	1.14695782512e-08	0.0	5.83484850682e-07	0.0
Bacteria,Cyanobacteria,Chloroplast,Streptophyta	1132020	1.94046479371e-08	0.0	9.87160805404e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	38338	7.93154688999e-08	0.0	2.87465297181e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	213044	5.95570067434e-08	0.0	1.83042552967e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	196832	3.62796919188e-08	0.0	1.32381226379e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	192000	1.14193920645e-08	9.43901438574e-06	5.80931759448e-07	1.21857151735e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4315688	1.60211636005e-07	0.0	3.45702566081e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	842193	9.63801527454e-05	0.000758405339843	0.0005805939056	0.000226253847615
Bacteria,Firmicutes,Clostridia,Clostridiales	305477	2.1864005275e-08	0.0	1.11227418949e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2036135	6.358274047e-07	2.04580410072e-05	9.18340152484e-06	2.64112173722e-06
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	986708	1.25360915643e-08	0.0	6.37740931212e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	302128	4.40209901404e-05	0.000156960228996	0.000167475252384	6.35604102113e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	158846	2.54144964593e-08	0.0	1.29289615947e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus	164612	6.19928724657e-08	1.27531445748e-05	1.93184910128e-06	1.646423885e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	264461	8.80160234227e-09	0.0	4.47758541417e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	24490	2.20682483753e-08	0.0	1.12266452401e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	151495	5.44132608427e-08	0.0	1.69810457314e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	262024	0.000130681660878	7.64604584882e-05	0.00654985501525	1.29112543553e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,RF16	308170	6.85727124093e-09	0.0	3.4884577257e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	292103	3.67251895191e-08	0.0	1.34627576541e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	754549	4.82994636101e-08	0.0	1.20170544542e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	736735	2.88836114403e-07	8.60785388635e-06	1.01891206922e-05	1.11126915828e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328827	1.41472975309e-08	0.0	7.19706828495e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	328825	2.61438687687e-08	0.0	1.33000107158e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	271477	2.99624778753e-08	0.0	1.08892754356e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	142325	1.73310093863e-06	1.4949813563e-05	1.51075496203e-05	3.32478199683e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	344259	1.23437894982e-08	0.0	6.27958065628e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	344256	2.26077156862e-08	0.0	8.29401277318e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	815188	1.74995250629e-08	0.0	8.90242652753e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,transvaalensis	4465498	3.52800303003e-08	0.0	1.28814724867e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas	1035532	3.03629338701e-05	0.00075332053898	0.000438172112068	0.000121677278633
Bacteria,Firmicutes,Clostridia,Clostridiales	290338	1.5685896572e-08	6.92571914543e-06	7.97979037994e-07	8.94106497025e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae	622188	2.26925278884e-08	0.0	1.15442311448e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	394270	1.6610915314e-05	0.000254947427351	0.000366742738935	4.11158821263e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	848669	7.52224742028e-08	0.0	1.73463448427e-06	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	1019465	6.54696504708e-08	0.0	1.73558659454e-06	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Flavisolibacter	532743	1.21401030044e-08	0.0	6.17596047007e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	3206355	5.98523000916e-06	4.86571742624e-05	0.000161590972683	6.2816141864e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	329205	1.89204591505e-06	2.3464724614e-05	1.73692754412e-05	4.5922299072e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio	294351	1.13543702489e-07	0.0	2.63347744788e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Marinicellales,Marinicellaceae,Marinicella	1129464	2.32989212926e-08	0.0	1.18527179585e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	195343	4.4635931821e-08	0.0	1.60554417345e-06	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae	4358325	2.18813458638e-08	0.0	1.11315634668e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	335546	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales	4480046	1.63734428651e-08	0.0	8.32956160727e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	102704	1.70611905907e-07	9.59895873126e-06	3.68673173481e-06	1.73779117583e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	1106396	6.93600598182e-07	1.39618538242e-05	1.24318521273e-05	1.80246757811e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	183870	4.88322340447e-06	4.3163096378e-05	2.49085380227e-05	1.59874526331e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae	140767	1.81040317407e-08	0.0	9.20995351842e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	344860	3.49061952521e-08	0.0	1.2555320455e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	697208	5.73420044515e-06	3.01985141006e-05	4.53438713515e-05	8.04680284777e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	683621	2.54854296847e-08	0.0	7.58645582331e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	275563	2.19235734583e-08	0.0	1.11530456531e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	530700	6.83266326985e-08	0.0	1.55645299111e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	4419375	1.21180120847e-08	0.0	6.16472229138e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	3425927	1.63644247421e-08	0.0	8.32497387263e-07	0.0
